783,3366520.5,3388763.5,3379546.5,3374900.5,3381774.8,3396734.5,3369499.5,3380917.8,3385402.5,3376325.2,3393091.5,3396463.5,3382433.0,3387537.2,3368317.8,3367030.0,3389080.8,3388774.8,3367520.5,3392878.0,3391322.2,3399003.8,3385283.0,3387248.2,3364021.2,3396543.8,3398514.5,3382341.8,3400763.0,3381899.2,3403274.8,3345264.8,3391364.2,3394669.2,3384686.8,3392018.2,3383566.2
784,3362717.2,3386095.0,3376377.8,3371363.8,3378531.2,3394621.2,3365780.8,3377835.8,3382535.8,3372892.5,3390714.5,3394340.0,3379378.2,3384807.2,3364379.5,3363154.0,3386530.0,3386133.5,3363787.2,3390492.5,3388887.5,3396911.2,3382368.5,3384540.8,3359999.2,3394373.0,3396526.0,3379112.0,3398868.5,3378604.0,3401574.5,3340005.2,3388901.5,3392299.2,3382016.0,3389587.8,3380712.0
785,3358475.2,3383128.2,3372823.2,3367372.0,3374868.0,3392268.5,3361648.8,3374400.8,3379364.5,3369046.8,3388056.5,3391981.0,3375925.2,3381767.8,3359958.8,3358855.8,3383687.2,3383217.0,3359587.0,3387851.5,3386169.0,3394620.8,3379081.8,3381515.8,3355474.5,3391968.5,3394324.5,3375449.2,3396775.2,3374863.8,3399690.8,3334081.5,3386147.0,3389634.8,3379039.0,3386877.0,3377529.5
786,3354826.0,3380563.2,3369775.0,3363951.2,3371715.2,3390239.8,3358051.8,3371436.8,3376605.0,3365755.0,3385753.0,3389968.8,3372983.5,3379140.2,3356174.2,3355121.8,3381229.2,3380699.5,3356016.2,3385588.5,3383825.8,3392631.8,3376298.8,3378943.0,3351618.5,3389917.0,3392441.2,3372319.5,3394990.5,3371686.2,3398078.5,3328996.5,3383807.2,3387352.2,3376490.0,3384564.8,3374812.5
787,3351063.8,3377915.0,3366594.0,3360381.2,3368410.8,3388162.2,3354301.5,3368367.2,3373725.8,3362353.5,3383387.5,3387885.5,3369910.5,3376423.0,3352219.5,3351225.0,3378692.8,3378094.5,3352311.5,3383229.8,3381412.5,3390584.8,3373396.0,3376270.8,3347599.0,3387799.8,3390511.0,3369065.5,3393135.2,3368326.2,3396405.5,3323675.0,3381370.8,3384990.0,3373849.0,3382166.5,3372001.0
788,3347051.8,3375099.0,3363206.0,3356573.2,3364872.2,3385973.8,3350331.0,3365126.2,3370689.5,3358711.5,3380891.8,3385696.5,3366628.0,3373511.2,3348001.5,3347066.5,3375980.8,3375344.2,3348352.0,3380734.2,3378851.8,3388410.0,3370296.2,3373432.5,3343309.8,3385555.8,3388462.2,3365573.2,3391207.8,3364741.8,3394651.0,3317974.5,3378794.2,3382495.0,3371076.8,3379615.0,3368985.0
789,3342670.8,3372014.8,3359481.8,3352381.5,3360965.0,3383570.2,3345985.0,3361612.5,3367360.8,3354709.0,3378144.8,3383288.0,3363076.0,3370345.0,3343339.0,3342509.2,3373024.5,3372321.0,3344031.5,3378005.0,3376064.0,3386026.5,3366882.2,3370352.5,3338624.5,3383108.5,3386239.0,3361691.8,3389084.2,3360774.5,3392772.2,3311673.0,3375980.0,3379752.5,3368061.5,3376832.5,3365733.8
790,3337583.5,3368422.0,3355133.8,3347473.5,3356421.5,3380804.5,3340966.0,3357473.8,3363569.5,3350017.5,3374973.5,3380521.0,3358910.5,3366645.5,3337887.5,3337261.0,3369603.0,3368820.0,3339001.5,3374816.2,3372828.0,3383260.5,3362877.2,3366739.2,3333134.2,3380270.8,3383667.5,3357159.2,3386663.2,3356116.0,3390618.8,3304303.2,3372693.0,3376596.0,3364598.8,3373589.2,3361974.5
791,3332953.2,3365155.5,3351194.5,3343014.5,3352247.2,3378294.2,3336323.5,3353716.2,3360051.5,3345769.2,3372081.8,3378035.5,3355096.2,3363278.5,3332902.0,3332463.0,3366506.0,3365654.0,3334436.2,3371924.8,3369903.8,3380761.2,3359256.8,3363456.5,3328132.8,3377687.5,3381321.0,3353035.2,3384455.5,3351872.8,3388656.2,3297582.5,3369751.2,3373716.2,3361449.0,3370645.2,3358559.0
792,3329065.0,3362420.8,3347871.8,3339241.8,3348705.0,3376184.0,3332367.0,3350539.5,3357042.5,3342228.8,3369672.5,3375925.0,3351884.5,3360431.8,3328702.2,3328364.8,3363880.8,3362958.2,3330609.8,3369477.0,3367437.5,3378666.8,3356213.8,3360740.0,3323926.0,3375545.2,3379379.5,3349534.0,3382613.2,3348253.5,3387009.5,3291926.0,3367279.2,3371254.0,3358748.2,3368195.5,3355678.8
793,3324906.2,3359450.8,3344310.2,3335196.2,3344873.5,3373919.2,3328135.2,3347140.8,3353843.2,3338397.0,3367077.0,3373685.2,3348457.5,3357374.8,3324170.2,3323960.5,3361078.8,3360071.2,3326505.0,3366860.2,3364794.5,3376407.5,3352988.2,3357810.0,3319401.8,3373265.0,3377284.2,3345783.0,3380673.5,3344427.0,3385247.5,3285827.8,3364633.5,3368623.5,3355909.5,3365574.0,3352584.5
794,3320353.5,3356211.5,3340400.5,3330739.0,3340661.8,3371416.2,3323467.5,3343374.8,3350320.5,3334177.5,3364211.2,3371227.2,3344638.5,3354017.5,3319135.5,3319095.0,3357985.2,3356881.2,3322010.8,3364024.0,3361859.8,3373926.2,3349375.5,3354572.0,3314410.8,3370707.8,3374981.5,3341601.5,3378519.0,3340112.2,3383333.0,3279123.2,3361723.5,3365726.5,3352770.5,3362668.8,3349186.0
795,3316230.0,3353225.2,3336833.5,3326673.0,3336816.8,3369130.8,3319172.8,3339913.5,3347070.5,3330342.8,3361600.0,3369002.8,3341136.5,3350902.5,3314543.2,3314659.5,3355175.8,3353970.0,3317915.2,3361432.2,3359173.8,3371662.2,3346093.0,3351633.0,3309858.2,3368408.8,3372912.5,3337809.8,3376550.8,3336167.2,3381598.0,3273015.2,3359081.5,3363052.2,3349864.8,3360028.5,3346127.2
796,3311915.2,3350114.8,3333130.2,3322418.0,3332765.5,3366748.0,3314697.8,3336315.0,3343663.8,3326329.2,3358867.5,3366686.2,3337484.8,3347657.5,3309740.5,3310017.5,3352241.0,3350916.5,3313662.5,3358731.0,3356395.2,3369326.5,3342656.2,3348577.0,3305085.2,3365995.8,3370770.8,3333797.5,3374547.8,3332041.5,3379805.8,3266622.2,3356332.0,3360270.0,3346846.8,3357263.0,3342918.8
797,3307371.8,3346855.2,3329194.5,3317921.2,3328457.5,3364250.5,3309952.0,3332533.0,3340059.5,3322099.5,3355976.2,3364256.2,3333626.8,3344215.5,3304610.0,3305115.8,3349134.0,3347696.5,3309174.8,3355877.5,3353458.2,3366834.8,3339053.8,3345355.5,3300029.5,3363473.0,3368502.8,3329546.2,3372419.5,3327604.5,3377910.5,3259822.8,3353430.8,3357346.0,3343683.2,3354386.8,3339545.8
798,3303240.2,3343831.5,3325595.5,3313810.8,3324503.0,3361949.0,3305552.0,3329057.0,3336730.5,3318207.8,3353337.0,3362040.0,3330053.0,3341043.5,3299900.0,3300602.2,3346293.0,3344746.8,3305093.5,3353265.0,3350762.5,3364575.0,3335732.2,3342404.2,3295406.5,3361167.8,3366445.2,3325656.0,3370480.5,3323556.0,3376188.0,3253598.2,3350772.2,3354656.0,3340783.0,3351718.8,3336449.0
799,3298843.0,3340629.0,3321762.5,3309407.2,3320259.5,3359515.2,3300884.5,3325351.8,3333202.5,3314082.2,3350542.2,3359689.5,3326282.5,3337691.0,3294906.5,3295796.8,3343295.2,3341631.8,3300771.0,3350478.0,3347896.0,3362167.5,3332208.5,3339266.5,3290469.0,3358719.5,3364267.5,3321475.2,3368424.5,3319187.2,3374376.5,3246943.5,3347966.5,3351800.5,3337709.8,3348882.0,3333187.8
800,3294249.5,3337280.5,3317735.5,3304799.0,3315805.0,3356979.5,3295989.0,3321462.8,3329481.2,3309723.5,3347613.5,3357227.5,3322305.8,3334195.0,3289622.2,3290778.5,3340137.5,3338353.2,3296234.2,3347563.0,3344923.0,3359649.0,3328497.2,3335979.8,3285294.5,3356179.2,3361989.2,3317053.5,3366280.0,3314605.0,3372489.0,3239922.5,3345034.8,3348814.5,3334499.2,3345931.8,3329745.2
801,3289548.2,3333827.5,3313597.2,3300065.8,3311182.8,3354380.5,3290973.0,3317459.5,3325656.0,3305256.5,3344616.5,3354700.8,3318222.8,3330585.8,3284189.8,3285615.5,3336896.0,3334991.8,3291565.5,3344588.5,3341862.0,3357072.2,3324679.5,3332644.0,3279991.5,3353581.2,3359682.5,3312517.5,3364115.0,3309855.0,3370574.0,3232722.8,3342023.5,3345721.8,3331206.5,3342916.8,3326213.2
802,3284522.8,3330120.0,3309154.2,3294950.8,3306219.5,3351608.0,3285593.8,3313190.2,3321572.5,3300470.8,3341403.5,3352027.2,3313828.2,3326690.8,3278331.8,3280072.5,3333454.8,3331400.8,3286567.5,3341395.5,3338594.2,3354322.0,3320559.8,3329036.0,3274270.8,3350799.0,3357220.5,3307583.2,3361767.2,3304765.2,3368537.2,3224975.8,3338802.5,3342420.2,3327720.5,3339664.0,3322453.0
803,3279392.0,3326330.8,3304611.0,3289723.0,3301151.8,3348820.8,3280067.5,3308843.0,3317408.0,3295567.0,3338122.0,3349302.0,3309368.0,3322737.0,3272331.0,3274430.0,3329930.5,3327721.2,3281475.0,3338137.0,3335253.2,3351504.0,3316350.5,3325375.8,3268436.5,3347959.5,3354707.5,3302550.5,3359405.0,3299516.0,3366445.5,3217029.2,3335525.8,3339058.5,3324165.5,3336358.8,3318629.8
804,3274263.2,3322542.2,3300054.2,3284504.8,3296084.2,3346017.8,3274551.8,3304501.5,3313231.8,3290676.0,3334857.0,3346592.5,3304881.2,3318783.0,3266344.5,3268791.2,3326402.0,3324061.5,3276393.2,3334886.5,3331930.2,3348702.8,3312174.5,3321722.0,3262569.8,3345134.0,3352221.0,3297497.8,3357055.0,3294256.0,3364399.8,3209065.2,3332264.8,3335700.0,3320647.0,3333056.2,3314834.5
805,3269591.5,3319090.8,3295901.5,3279724.0,3291413.0,3343451.5,3269456.5,3300499.8,3309352.2,3286178.8,3331853.5,3344117.5,3300760.5,3315134.0,3260798.0,3263611.0,3323172.0,3320683.5,3271770.5,3331907.8,3328850.8,3346138.5,3308342.8,3318397.8,3257221.5,3342545.8,3349929.8,3292866.5,3354933.5,3289423.2,3362520.8,3201798.2,3329291.2,3332594.0,3317399.2,3330044.2,3311346.5
806,3263902.2,3314858.5,3290839.5,3273835.5,3285678.8,3340327.5,3263297.0,3295645.0,3304652.8,3280694.8,3328196.0,3341102.2,3295710.2,3310741.5,3254054.5,3257299.2,3319266.8,3316573.8,3266119.2,3328281.5,3325139.8,3343006.8,3303645.0,3314297.0,3250660.2,3339401.2,3347166.0,3287167.5,3352333.8,3283495.5,3360266.0,3192879.2,3325689.8,3328817.0,3313503.2,3326390.0,3307077.2
807,3258100.0,3310509.2,3285621.0,3267817.8,3279783.8,3337157.2,3257011.5,3290693.5,3299841.2,3275058.8,3324465.8,3338023.0,3290507.5,3306205.0,3247117.5,3250844.0,3315275.0,3312375.0,3260326.2,3324555.8,3321344.5,3339796.5,3298811.0,3310109.2,3243938.8,3336217.5,3344357.5,3281271.8,3349705.5,3277402.5,3357980.8,3183738.0,3321988.8,3324943.8,3309516.8,3322636.5,3302751.8
808,3251908.2,3305908.2,3280098.0,3261388.5,3273480.0,3333803.0,3250341.2,3285413.0,3294767.5,3269059.5,3320519.5,3334775.0,3285031.2,3301399.0,3239742.8,3244051.5,3311021.8,3307904.0,3254166.2,3320600.5,3317355.2,3336410.5,3293644.2,3305676.5,3236800.8,3332824.8,3341380.8,3274976.8,3346912.5,3270871.0,3355569.8,3173977.0,3318063.2,3320844.8,3305300.0,3318649.2,3298166.8
809,3244888.8,3300650.8,3273777.8,3254030.5,3266292.0,3329988.5,3242795.2,3279426.2,3288966.0,3262189.5,3316035.0,3331073.8,3278749.8,3295927.5,3231290.8,3236294.5,3306198.8,3302856.8,3247150.5,3316100.0,3312796.0,3332543.2,3287770.0,3300617.5,3228622.2,3328919.8,3338012.8,3267737.2,3343742.8,3263384.0,3352846.5,3162838.8,3313621.5,3316193.0,3300570.0,3314067.0,3292954.2
810,3237928.5,3295413.2,3267498.8,3246687.2,3259117.8,3326193.0,3235323.5,3273468.2,3283183.8,3255334.8,3311598.5,3327404.8,3272494.8,3290509.8,3222881.8,3228603.0,3301417.2,3297830.2,3240157.0,3311627.0,3308252.8,3328674.8,3281926.8,3295567.5,3220474.2,3325112.2,3334680.0,3260525.0,3340593.2,3255871.8,3350175.8,3151739.0,3309238.2,3311566.2,3295874.5,3309547.2,3287788.8
811,3228442.8,3288290.0,3258884.0,3236572.2,3249331.8,3321105.5,3225310.0,3265382.0,3275458.0,3245930.2,3305580.5,3322389.0,3263948.8,3283143.5,3211408.5,3218253.0,3294909.2,3291006.0,3230548.5,3305566.2,3302130.2,3323429.5,3273854.8,3288673.8,3209333.0,3319850.0,3330138.5,3250537.8,3336309.0,3245499.5,3346586.5,3136517.0,3303225.8,3305282.0,3289570.0,3303318.5,3280733.0
812,3220502.2,3282287.5,3251625.8,3228094.5,3241075.8,3316840.5,3216810.2,3258576.0,3268882.8,3238070.0,3300527.5,3318196.0,3256779.8,3276938.0,3201723.5,3209498.2,3289420.2,3285285.2,3222539.0,3300465.5,3296995.5,3319036.5,3267075.0,3282918.5,3200009.8,3315469.8,3326326.0,3242144.0,3332751.2,3236846.0,3343572.0,3123780.5,3298201.5,3300005.2,3284286.5,3298124.5,3274807.0
813,3213177.0,3276767.8,3244962.0,3220303.2,3233440.0,3312902.0,3208936.2,3252269.2,3262774.8,3230858.2,3295859.8,3314361.5,3250126.2,3271174.2,3192829.0,3201392.0,3284379.0,3279983.2,3215210.2,3295785.0,3292204.2,3314998.5,3260852.5,3277646.8,3191395.8,3311448.5,3322859.2,3234405.5,3329477.2,3228851.0,3340806.8,3112118.8,3293573.8,3295139.2,3279394.8,3293347.2,3269329.2
814,3205715.5,3271126.0,3238110.0,3212310.0,3225615.0,3308853.5,3200867.8,3245804.5,3256520.2,3223449.0,3291118.0,3310449.8,3243298.0,3265285.5,3183663.5,3193128.0,3279212.5,3274569.8,3207688.2,3290983.2,3287333.8,3310858.5,3254444.8,3272228.0,3182599.2,3307351.8,3319306.2,3226462.5,3326146.5,3220637.0,3337988.0,3100177.2,3288842.8,3290136.2,3274369.8,3288454.2,3263754.2
815,3195683.5,3263520.5,3228899.5,3201460.5,3215048.5,3303496.2,3190228.5,3237183.2,3248195.2,3213401.8,3284746.8,3305174.5,3234114.5,3257419.5,3171388.0,3182146.5,3272313.2,3267311.8,3197532.2,3284538.2,3280835.8,3305297.2,3245752.2,3264879.8,3170690.2,3301773.2,3314561.8,3215604.8,3321636.0,3209439.5,3334261.8,3084057.2,3282513.0,3283437.5,3267757.8,3281835.0,3256260.8
816,3185377.8,3255668.2,3219369.5,3190237.2,3204150.2,3297973.2,3179286.8,3228279.8,3239608.2,3203015.0,3278179.0,3299762.0,3224641.5,3249343.5,3158676.8,3170864.8,3265212.8,3259794.8,3187028.2,3277881.0,3274141.2,3299567.0,3236748.0,3257362.0,3158443.2,3296019.5,3309690.2,3204339.8,3317015.2,3197897.2,3330454.5,3067466.8,3275994.5,3276541.0,3260975.0,3275008.2,3248538.8
817,3176103.2,3248581.2,3210791.0,3180162.2,3194293.0,3292982.0,3169360.8,3220241.8,3231799.5,3193661.0,3272278.2,3294876.2,3216057.5,3241978.8,3147220.8,3160716.5,3258769.0,3253027.2,3177595.5,3271892.2,3268096.2,3294364.5,3228664.0,3250559.2,3147442.5,3290870.0,3305318.0,3194143.2,3312916.5,3187419.2,3327029.5,3052557.2,3270125.5,3270312.5,3254888.5,3268887.0,3241597.2
818,3167592.2,3242031.5,3202905.8,3170904.5,3185179.5,3288404.0,3160226.5,3212836.2,3224542.0,3185035.2,3266888.5,3290415.8,3208149.8,3235187.0,3136653.2,3151353.5,3252873.8,3246780.8,3168932.8,3266362.0,3262511.0,3289591.2,3221261.8,3244340.5,3137325.0,3286191.0,3301289.5,3184796.8,3309181.2,3177808.2,3323858.8,3038935.5,3264763.5,3264568.5,3249257.0,3263235.5,3235231.8
819,3158993.8,3235453.2,3194941.2,3161523.5,3176005.5,3283782.5,3151017.8,3205342.8,3217263.8,3176371.8,3261399.5,3285946.0,3200154.5,3228303.8,3125992.2,3141952.5,3246892.0,3240480.0,3160205.2,3260784.2,3256906.0,3284774.0,3213783.2,3238069.0,3127132.8,3281439.5,3297262.8,3175284.2,3305421.0,3168139.2,3320713.5,3025205.8,3259338.5,3258758.0,3243614.2,3257550.0,3228830.5
820,3149616.5,3228217.2,3186122.2,3151190.2,3165910.8,3278707.2,3140964.2,3197119.0,3209285.8,3166782.0,3255439.8,3280995.5,3191340.2,3220778.8,3114283.0,3131656.2,3240364.5,3233573.5,3150633.8,3254661.8,3250722.8,3279470.2,3205506.8,3231166.0,3115913.5,3276240.8,3292853.0,3164757.2,3301276.5,3157411.5,3317273.0,3010139.8,3253361.5,3252386.2,3237409.0,3251296.2,3221797.5
821,3139332.2,3220242.2,3176451.5,3139785.0,3154815.8,3273193.2,3130030.8,3188083.8,3200538.5,3156258.5,3248897.5,3275559.2,3181641.0,3212562.0,3101380.5,3120457.2,3233178.8,3226017.2,3140103.0,3247914.5,3243973.5,3273638.2,3196385.0,3223579.8,3103583.5,3270550.2,3288013.0,3153131.5,3296775.2,3145602.2,3313498.8,2993628.5,3246854.2,3245400.8,3230702.2,3244403.0,3214103.0
822,3129303.5,3212466.0,3167013.8,3128658.8,3143957.8,3267822.8,3119344.2,3179288.2,3191997.2,3145995.0,3242516.8,3270304.5,3172132.5,3204493.2,3088823.0,3109539.5,3226170.2,3218656.8,3129815.5,3241318.8,3237374.8,3267912.5,3187450.8,3216173.0,3091550.2,3264996.8,3283302.8,3141755.0,3292390.2,3134071.5,3309905.2,2977628.8,3240515.2,3238601.8,3224194.8,3237694.8,3206638.5
823,3119462.8,3204835.2,3157690.0,3117741.8,3133248.5,3262536.2,3108854.8,3170619.8,3183546.2,3135884.8,3236249.0,3265120.2,3162789.2,3196543.5,3076460.2,3098831.8,3219287.2,3211389.5,3119714.0,3234839.8,3230873.2,3262277.2,3178686.5,3208900.5,3079759.2,3259517.0,3278704.0,3130490.5,3288079.2,3122744.0,3306337.8,2961923.0,3234321.2,3231917.5,3217753.2,3231052.2,3199252.2
824,3109864.2,3197331.2,3148624.0,3107088.2,3122761.8,3257369.2,3098693.8,3162155.5,3175257.5,3125939.8,3230140.2,3260076.5,3153664.2,3188757.0,3064442.2,3088421.5,3212589.8,3204268.2,3109854.5,3228495.2,3224520.5,3256783.2,3170073.8,3201767.5,3068230.8,3254186.2,3274211.2,3119452.0,3283898.8,3111681.8,3302869.5,2946711.5,3228253.5,3225357.2,3211512.8,3224568.2,3192057.2
825,3100597.8,3190061.0,3139816.2,3096774.0,3112640.5,3252379.0,3088832.2,3153983.2,3167263.0,3116381.8,3224229.5,3255215.5,3144836.5,3181264.5,3052756.2,3078368.0,3206105.8,3197429.0,3100388.8,3222381.5,3218394.0,3251484.0,3161783.2,3194936.2,3057119.8,3249079.0,3269869.8,3108765.8,3279909.5,3100993.0,3299552.8,2932068.2,3222403.5,3219013.2,3205557.2,3218322.8,3185148.2
826,3091370.0,3182827.5,3131070.8,3086519.8,3102551.5,3247394.5,3079064.5,3145828.0,3159250.2,3106837.8,3218341.5,3250383.0,3135975.5,3173748.0,3041118.5,3068440.5,3199617.0,3190563.0,3090937.0,3216271.0,3212283.8,3246176.8,3153482.2,3188084.5,3046117.5,3243970.2,3265522.2,3098083.2,3275960.8,3090324.0,3296268.0,2917550.2,3216585.0,3212716.8,3199613.0,3212069.5,3178290.2
827,3082210.8,3175594.8,3122354.0,3076285.2,3092502.8,3242375.5,3069278.8,3137610.0,3151197.8,3097316.2,3212438.5,3245567.8,3127041.8,3166211.2,3029449.8,3058549.0,3193149.0,3183661.0,3081580.0,3210152.5,3206144.5,3240877.5,3145180.5,3181221.2,3035066.2,3238825.0,3261192.5,3087427.2,3271966.5,3079638.2,3292947.5,2903250.2,3210774.2,3206335.8,3193562.8,3205795.5,3171347.2
828,3072581.0,3167921.0,3113139.2,3065504.0,3081910.2,3237107.2,3059029.0,3128941.0,3142692.8,3087225.0,3206258.0,3240438.2,3117626.5,3158261.5,3017149.2,3048134.2,3186321.0,3176338.0,3071691.8,3203734.5,3199656.2,3235249.5,3136407.2,3173978.8,3023380.8,3233377.2,3256644.8,3076140.8,3267775.2,3068368.5,3289474.2,2888234.5,3204616.0,3199609.0,3187218.5,3199157.2,3164060.8
829,3063038.0,3160276.5,3103977.5,3054772.2,3071384.5,3231865.5,3048843.8,3120308.2,3134208.0,3077168.2,3200101.2,3235384.5,3108215.5,3150359.2,3004915.8,3037836.0,3179516.8,3169117.8,3061861.2,3197331.5,3193180.8,3229638.8,3127679.0,3166768.2,3011791.8,3227980.8,3252122.0,3064856.2,3263613.2,3057139.0,3286011.0,2873443.2,3198506.8,3192924.2,3180916.2,3192566.2,3156795.2
830,3053440.8,3152552.5,3094736.5,3043945.2,3060768.5,3226579.2,3038619.0,3111580.5,3125707.5,3067060.5,3193912.8,3230293.2,3098783.0,3142392.5,2992665.5,3027506.2,3172695.8,3161851.0,3051991.8,3190884.5,3186698.2,3223993.8,3118873.5,3159539.0,3000190.8,3222536.2,3247589.0,3053513.0,3259446.0,3045882.0,3282551.5,2858617.0,3192386.2,3186200.8,3174594.2,3185925.5,3149530.5
831,3042701.8,3143849.8,3084348.0,3031710.0,3048870.0,3220709.0,3027265.2,3101796.2,3116142.5,3055596.5,3186969.2,3224536.5,3088092.0,3133490.8,2978878.0,3016001.2,3165032.0,3153632.2,3040850.5,3183663.5,3179411.5,3217640.2,3108923.0,3151352.5,2987099.0,3216363.8,3242483.8,3040653.0,3254755.5,3033157.0,3278672.5,2842016.8,3185502.5,3178612.0,3167531.5,3178401.2,3141348.5
832,3032184.2,3135362.2,3074172.5,3019810.2,3037222.2,3214947.5,3016206.2,3092205.0,3106798.8,3044374.2,3180219.0,3218918.0,3077647.0,3124772.8,2965399.0,3004783.8,3157539.8,3145607.2,3029933.5,3176567.0,3172262.5,3211383.8,3099207.5,3143329.8,2974312.8,3210316.8,3237511.2,3028034.8,3250141.2,3020721.0,3274915.2,2825952.0,3178788.8,3171218.5,3160615.5,3171055.5,3133343.8
833,3020780.5,3126090.2,3063108.5,3006817.2,3024573.5,3208705.2,3004271.0,3081801.0,3096656.0,3032117.0,3172888.8,3212818.8,3066275.8,3115334.0,2950785.2,2992706.5,3149409.5,3136891.2,3018061.5,3168849.2,3164508.2,3204575.2,3088577.0,3134570.8,2960403.2,3203715.8,3232112.0,3014271.2,3245145.8,3007171.8,3270854.5,2808552.0,3171470.8,3163177.8,3153154.5,3163021.5,3124642.8
834,3009151.0,3116601.2,3051853.0,2993546.5,3011725.8,3202314.8,2992162.0,3071182.5,3086364.5,3019624.0,3165423.8,3206605.8,3054634.2,3105688.2,2935891.5,2980467.5,3141100.8,3127976.8,3005999.0,3160989.8,3156588.5,3197612.8,3077705.2,3125622.2,2946248.5,3197001.2,3226629.2,3000211.8,3240055.5,2993405.2,3266728.0,2790977.5,3164025.0,3154970.2,3145583.2,3154780.5,3115815.2
835,2996557.2,3106310.0,3039614.5,2979133.2,2997783.5,3195414.2,2979174.5,3059662.5,3075220.5,3006005.8,3157349.5,3199838.5,3041988.5,3095274.5,2919783.2,2967264.5,3132122.5,3118316.0,2992853.8,3152445.2,3148007.0,3190017.2,3065834.8,3115930.5,2930895.0,3189665.5,3220652.5,2984869.5,3234557.5,2978465.2,3262237.5,2772041.2,3155916.2,3146102.5,3137401.0,3145863.8,3106227.0
836,2981576.2,3094007.2,3024914.5,2961843.2,2981082.0,3187221.2,2963859.5,3045931.0,3061957.5,2989604.8,3147715.2,3191688.0,3026824.5,3082820.0,2900576.8,2951649.2,3121378.5,3106800.0,2977038.2,3142240.5,3137786.0,3180919.2,3051528.8,3104214.2,2912539.2,3180872.0,3213555.2,2966385.2,3227912.8,2960522.8,3256940.8,2749451.8,3146210.0,3135500.8,3127780.8,3135138.8,3094734.0
837,2962255.2,3078160.2,3005895.8,2939405.5,2959568.0,3176739.5,2944411.8,3028316.2,3045145.8,2968255.5,3135428.5,3181128.8,3007275.8,3066864.5,2875999.8,2931818.0,3107622.5,3091965.2,2956482.0,3129063.5,3124714.5,3169182.2,3032970.5,3088997.2,2888896.5,3169458.5,3204420.5,2942284.2,3219317.5,2937264.2,3250175.8,2720497.2,3133749.0,3121920.0,3115562.0,3121170.0,3079950.2
838,2942652.8,3061978.8,2986542.0,2916490.5,2937692.8,3166122.5,2924839.0,3010378.0,3028022.2,2946464.5,3122963.0,3170385.8,2987406.0,3050689.8,2851087.0,2911800.2,3093612.0,3076858.5,2935559.0,3115659.0,3111376.0,3157172.2,3013985.0,3073442.8,2864958.5,3157802.0,3195094.0,2917672.2,3210614.0,2913638.5,3243316.2,2691318.0,3121050.2,3108079.0,3103195.0,3106880.5,3064878.8
839,2927339.0,3049341.2,2971467.2,2898717.5,2920742.8,3157762.0,2909506.8,2996323.8,3014529.8,2929578.0,3113239.5,3162027.2,2971840.8,3037982.5,2831713.0,2896151.8,3082688.8,3065027.0,2919292.8,3105200.8,3100924.8,3147775.2,2999252.0,3061407.0,2846468.2,3148770.8,3187861.2,2898602.5,3203835.0,2895468.0,3237931.8,2668906.2,3111157.5,3097261.0,3093476.0,3095752.2,3053116.5
840,2913183.0,3037620.5,2957543.0,2882279.8,2905106.0,3149995.2,2895428.5,2983363.8,3002005.5,2913958.2,3104233.0,3154300.2,2957413.2,3026216.0,2813784.0,2881707.5,3072553.8,3054157.5,2904300.2,3095520.8,3091255.5,3139067.2,2985649.8,3050301.8,2829403.0,3140402.0,3181158.8,2880961.0,3197614.2,2878692.0,3232920.5,2648411.2,3102016.0,3087229.0,3084488.2,3085445.0,3042243.0
841,2898306.0,3025292.5,2942872.8,2864975.5,2888639.2,3141858.8,2880750.2,2969657.0,2988924.2,2897436.2,3094771.5,3146159.5,2942176.8,3013835.2,2794943.2,2866663.5,3061839.5,3042660.0,2888442.0,3085327.8,3081044.8,3129846.8,2971260.0,3038513.2,2811466.2,3131561.5,3174081.0,2862306.0,3191068.5,2861016.2,3227665.5,2626955.5,3092347.5,3076702.0,3075086.8,3074572.5,3030766.8
842,2882722.2,3012316.0,2927379.8,2846763.0,2871386.8,3133306.5,2865524.2,2955407.0,2975195.2,2880054.5,3084849.5,3137557.0,2926201.8,3000933.5,2775345.5,2850939.5,3050646.2,3030642.2,2871804.8,3074628.2,3070350.0,3120130.2,2956123.0,3026208.5,2792805.2,3122294.5,3166690.8,2842639.8,3184251.8,2842576.2,3222167.2,2604656.2,3082239.2,3065687.0,3065287.8,3063099.8,3018742.8
843,2868306.5,3000348.5,2913046.5,2829943.2,2855486.5,3125403.2,2851464.2,2942069.0,2962444.8,2863960.8,3075709.8,3129592.0,2911357.0,2989020.2,2757254.0,2836457.2,3040327.0,3019488.0,2856399.2,3064680.2,3060440.8,3111073.8,2942104.2,3014694.0,2775602.8,3113741.0,3159799.0,2824456.5,3177926.0,2825557.8,3217057.2,2584280.5,3072903.2,3055481.5,3056233.8,3052445.8,3007614.0
844,2854041.0,2988403.0,2898787.8,2813250.5,2839797.0,3117532.2,2837638.5,2928802.5,2949801.5,2847952.2,3066675.2,3121677.0,2896614.2,2977171.8,2739385.8,2822175.0,3030052.8,3008428.2,2841172.8,3054822.0,3050559.2,3102035.2,2928183.0,3003287.0,2758573.0,3105191.8,3152971.8,2806408.2,3171696.0,2808780.5,3211990.5,2564274.5,3063561.8,3045374.0,3047296.2,3041848.8,2996615.5
