,20201,20202,20204,20205,20206,20208,20209,202010,202011,202012,202014,202016,202017,202018,202019,202021,202025,202026,202028,202031,202032,202033,202035
55,3343864.0,3363917.8,3343054.2,3380150.0,3397711.0,3369715.0,3366577.8,3340122.5,3391340.5,3398879.8,3384553.2,3380797.0,3395619.8,3387178.5,3349405.8,3394325.2,3360438.0,3383137.8,3372975.5,3392603.0,3374971.8,3373494.5,3344699.0
56,3339413.2,3360356.0,3338380.0,3377240.2,3395925.0,3366484.5,3363240.5,3335312.2,3389133.2,3397132.2,3382092.8,3377906.2,3393673.0,3384841.2,3345140.5,3392288.0,3356496.0,3380619.2,3369785.0,3390673.5,3372029.8,3370235.0,3339828.0
57,3334795.2,3356669.5,3333490.2,3374231.5,3394110.8,3363125.5,3359766.8,3330313.2,3386848.2,3395321.8,3379492.5,3374907.8,3391649.2,3382383.8,3340757.2,3390188.0,3352397.8,3378008.5,3366450.5,3388705.2,3368965.0,3366826.5,3334729.0
58,3329898.8,3352824.2,3328293.5,3371045.8,3392212.0,3359577.0,3356121.5,3324951.8,3384437.5,3393416.0,3376806.2,3371722.0,3389541.5,3379829.0,3336045.2,3387976.2,3348019.0,3375244.2,3362926.2,3386603.8,3365729.0,3363194.0,3329251.0
59,3324544.0,3348617.5,3322572.0,3367522.8,3390177.0,3355705.5,3352137.2,3319050.2,3381799.2,3391332.5,3373882.5,3368261.0,3387226.2,3377061.8,3330888.8,3385615.2,3343231.0,3372200.5,3359038.2,3384373.8,3362166.2,3359255.0,3323203.5
60,3318269.5,3343664.0,3315852.2,3363487.8,3387812.8,3351260.5,3347492.5,3312125.2,3378778.0,3388899.0,3370496.8,3364223.5,3384542.5,3373816.8,3324827.0,3382819.8,3337565.0,3368698.0,3354528.8,3381761.8,3358025.5,3354641.0,3316107.5
61,3312544.0,3339174.8,3309755.8,3359767.2,3385694.0,3347199.0,3343280.8,3305856.2,3376023.0,3386709.8,3367430.8,3360574.5,3382107.8,3370896.5,3319341.0,3380319.2,3332440.8,3365579.2,3350427.2,3379436.5,3354261.2,3350387.8,3309554.2
62,3307758.0,3335413.2,3304669.2,3356618.5,3383903.5,3343751.2,3339727.2,3300608.0,3373722.8,3384921.2,3364785.0,3357414.0,3380063.5,3368457.8,3314773.8,3378169.5,3328126.2,3362934.8,3346953.2,3377504.8,3351113.8,3346804.0,3304047.5
63,3302615.5,3331330.5,3299129.0,3353220.0,3381986.8,3340053.2,3335883.5,3294903.2,3371230.0,3383017.0,3361984.2,3354015.0,3377863.2,3365817.5,3309808.8,3375880.5,3323441.2,3360090.5,3343197.5,3375436.8,3347733.5,3342925.5,3298070.0
64,3296818.5,3326700.8,3292872.0,3349319.8,3379752.2,3335824.0,3331468.8,3288467.8,3368369.0,3380803.5,3358761.5,3350158.0,3375332.8,3362821.2,3304201.2,3373292.8,3318047.0,3356845.8,3338917.0,3373036.0,3343842.2,3338540.0,3291312.0
65,3291469.8,3322437.5,3287134.0,3345715.2,3377715.2,3331948.5,3327408.0,3282522.8,3365720.8,3378768.2,3355792.8,3346546.2,3373045.0,3360044.2,3299106.8,3370894.2,3313093.2,3353886.2,3334971.5,3370888.0,3340294.2,3334488.2,3285075.2
66,3285945.0,3317974.8,3281141.5,3341943.2,3375569.5,3327895.8,3323187.5,3276312.0,3362962.5,3376664.2,3352685.5,3342750.0,3370604.5,3357141.2,3293775.2,3368411.8,3307861.2,3350784.0,3330884.2,3368626.5,3336585.2,3330207.0,3278508.5
67,3280046.8,3313224.2,3274697.0,3337913.8,3373347.2,3323651.0,3318706.5,3269713.0,3360031.2,3374458.2,3349422.2,3338735.0,3368047.5,3354096.2,3288131.0,3365770.0,3302322.0,3347508.5,3326500.8,3366272.8,3332643.0,3325644.2,3271503.2
