,20201,20202,20203,20204,20205,20206,20208,202011,202012,202013,202014,202015,202016,202022,202023,202024,202025,202026,202027,202028,202029,202030,202031,202032,202033,202034,202035,202036,202037,202038,202039,202040
52,3357507.5,3374741.0,3366063.8,3357446.0,3389018.2,3403230.2,3379685.2,3398163.5,3404375.0,3369821.8,3392185.0,3378648.0,3389567.0,3389939.5,3387892.8,3384893.2,3372445.8,3390989.2,3394145.0,3382800.5,3369773.5,3369281.8,3398630.0,3384137.8,3383429.2,3402557.8,3359498.0,3382378.8,3390576.5,3399167.8,3388543.0,3357586.0
53,3353683.2,3371715.2,3362449.5,3353458.8,3386527.5,3401693.2,3376892.8,3396229.5,3402829.2,3366492.0,3390023.0,3375724.5,3387107.8,3387699.5,3385426.2,3382336.8,3369123.5,3388819.2,3392131.0,3380077.2,3366261.5,3365696.0,3396935.5,3381567.2,3380683.2,3400978.2,3355424.8,3379713.5,3388237.0,3397311.2,3386110.8,3353630.2
54,3349049.5,3368027.8,3357989.2,3348558.8,3383518.0,3399817.0,3373513.0,3393907.8,3400951.5,3362434.0,3387441.2,3372122.5,3384142.0,3384967.5,3382380.0,3379223.5,3365013.0,3386146.0,3389660.2,3376735.2,3361962.0,3361325.8,3394876.2,3378445.2,3377284.5,3399106.0,3350393.2,3376429.5,3385446.8,3395069.5,3383136.5,3348875.8
55,3343864.0,3363917.8,3352972.5,3343054.2,3380150.0,3397711.0,3369715.0,3391340.5,3398879.8,3357881.8,3384553.2,3368116.2,3380797.0,3381914.5,3378986.0,3375748.0,3360438.0,3383137.8,3386913.2,3372975.5,3357063.5,3356345.0,3392603.0,3374971.8,3373494.5,3397051.2,3344699.0,3372772.2,3382306.0,3392594.8,3379818.2,3343505.8
56,3339413.2,3360356.0,3348691.5,3338380.0,3377240.2,3395925.0,3366484.5,3389133.2,3397132.2,3353944.2,3382092.8,3364691.8,3377906.2,3379300.8,3376100.5,3372799.5,3356496.0,3380619.2,3384560.0,3369785.0,3352919.5,3352053.5,3390673.5,3372029.8,3370235.0,3395321.0,3339828.0,3369635.5,3379597.2,3390484.5,3376970.2,3338905.0
57,3334795.2,3356669.5,3344207.0,3333490.2,3374231.5,3394110.8,3363125.5,3386848.2,3395321.8,3349838.0,3379492.5,3361097.5,3374907.8,3376614.5,3373091.5,3369720.5,3352397.8,3378008.5,3382149.5,3366450.5,3348575.5,3347569.2,3388705.2,3368965.0,3366826.5,3393516.8,3334729.0,3366395.2,3376799.8,3388303.0,3374015.2,3334140.8
58,3329898.8,3352824.2,3339439.5,3328293.5,3371045.8,3392212.0,3359577.0,3384437.5,3393416.0,3345508.5,3376806.2,3357316.5,3371722.0,3373781.2,3369882.8,3366493.0,3348019.0,3375244.2,3379592.5,3362926.2,3343921.0,3342780.8,3386603.8,3365729.0,3363194.0,3391650.5,3329251.0,3362995.2,3373835.5,3386008.0,3370874.5,3329058.2
59,3324544.0,3348617.5,3334155.2,3322572.0,3367522.8,3390177.0,3355705.5,3381799.2,3391332.5,3340753.2,3373882.5,3353142.5,3368261.0,3370709.0,3366377.0,3362963.2,3343231.0,3372200.5,3376807.5,3359038.2,3338798.8,3337535.2,3384373.8,3362166.2,3359255.0,3389635.5,3323203.5,3359240.5,3370583.5,3383485.2,3367414.2,3323501.2
60,3318269.5,3343664.0,3328045.2,3315852.2,3363487.8,3387812.8,3351260.5,3378778.0,3388899.0,3335232.0,3370496.8,3348258.2,3364223.5,3367120.2,3362233.2,3358789.8,3337565.0,3368698.0,3373596.5,3354528.8,3332755.0,3331312.8,3381761.8,3358025.5,3354641.0,3387295.0,3316107.5,3354855.0,3366836.0,3380606.0,3363375.0,3317000.2
61,3312544.0,3339174.8,3322460.0,3309755.8,3359767.2,3385694.0,3347199.0,3376023.0,3386709.8,3330236.2,3367430.8,3343855.0,3360574.5,3363884.5,3358442.5,3355008.8,3332440.8,3365579.2,3370666.5,3350427.2,3327234.8,3325668.8,3379436.5,3354261.2,3350387.8,3385196.8,3309554.2,3350886.8,3363448.2,3377976.8,3359743.2,3311089.8
62,3307758.0,3335413.2,3317812.2,3304669.2,3356618.5,3383903.5,3343751.2,3373722.8,3384921.2,3326024.8,3364785.0,3340130.2,3357414.0,3361155.0,3355364.0,3351877.0,3328126.2,3362934.8,3368212.2,3346953.2,3322654.8,3320890.5,3377504.8,3351113.8,3346804.0,3383481.5,3304047.5,3347593.0,3360610.8,3375782.8,3356670.0,3306098.5
63,3302615.5,3331330.5,3312684.2,3299129.0,3353220.0,3381986.8,3340053.2,3371230.0,3383017.0,3321409.2,3361984.2,3336133.0,3354015.0,3358242.0,3351934.8,3348482.8,3323441.2,3360090.5,3365560.5,3343197.5,3317681.2,3315743.0,3375436.8,3347733.5,3342925.5,3381589.8,3298070.0,3343996.0,3357505.5,3373411.8,3353330.8,3300662.5
64,3296818.5,3326700.8,3306890.2,3292872.0,3349319.8,3379752.2,3335824.0,3368369.0,3380803.5,3316212.0,3358761.5,3331552.2,3350158.0,3354907.2,3348048.5,3344584.8,3318047.0,3356845.8,3362540.0,3338917.0,3311975.0,3309828.0,3373036.0,3343842.2,3338540.0,3379438.5,3291312.0,3339925.2,3353916.5,3370659.0,3349550.0,3294557.5
65,3291469.8,3322437.5,3301567.5,3287134.0,3345715.2,3377715.2,3331948.5,3365720.8,3378768.2,3311438.0,3355792.8,3327364.8,3346546.2,3351836.5,3344483.5,3341014.5,3313093.2,3353886.2,3359746.2,3334971.5,3306748.8,3304385.0,3370888.0,3340294.2,3334488.2,3377464.5,3285075.2,3336198.0,3350609.5,3368105.5,3346067.5,3288943.8
66,3285945.0,3317974.8,3295948.8,3281141.5,3341943.2,3375569.5,3327895.8,3362962.5,3376664.2,3306404.5,3352685.5,3322932.8,3342750.0,3348634.5,3340778.2,3337300.5,3307861.2,3350784.0,3356849.8,3330884.2,3301259.0,3298641.5,3368626.5,3336585.2,3330207.0,3375411.8,3278508.5,3332319.8,3347170.5,3365479.5,3342396.2,3283049.0
67,3280046.8,3313224.2,3289969.5,3274697.0,3337913.8,3373347.2,3323651.0,3360031.2,3374458.2,3301059.8,3349422.2,3318237.2,3338735.0,3345250.5,3336830.0,3333346.5,3302322.0,3347508.5,3353791.8,3326500.8,3295405.8,3292515.8,3366272.8,3332643.0,3325644.2,3373244.0,3271503.2,3328158.8,3343494.2,3362716.2,3338532.0,3276786.8
68,3274631.2,3308914.0,3284487.5,3268817.8,3334205.5,3371297.8,3319722.2,3357372.5,3372453.0,3296169.8,3346389.2,3313939.5,3335026.5,3342133.2,3333221.2,3329735.2,3297187.0,3344510.8,3351011.5,3322507.5,3290021.2,3286866.8,3364101.2,3329022.5,3321488.8,3371291.0,3265033.5,3324386.5,3340111.0,3360151.8,3334954.2,3271061.0
